time_value,fb-survey_smoothed_wwearing_mask_7d,safegraph_bars_visit_prop,fb-survey_smoothed_wcovid_vaccinated_appointment_or_accept,jhu-csse_confirmed_7dav_incidence_prop,fb-survey_smoothed_whh_cmnty_cli,quidel_covid_ag_smoothed_pct_positive,fb-survey_smoothed_wcovid_vaccinated,doctor-visits_smoothed_adj_cli,jhu-csse_deaths_7dav_incidence_prop,fb-survey_smoothed_wothers_masked_public,google-symptoms_sum_anosmia_ageusia_smoothed_search,safegraph_restaurants_visit_prop,hospital-admissions_smoothed_adj_covid19_from_claims,fb-survey_smoothed_wcli,immune
2021-03-30,0.9655515889189099,0.4349831838150986,,0.5060945848634386,0.3325914239312756,0.5147452113645914,0.5581085612348586,0.2791628112817546,0.10156214496618178,,0.12243863283866703,0.4151096199612084,0.23938987677939966,0.38877603482947337,0.9516539009353865
2021-03-31,0.9655532763327307,0.43746613797067113,,0.5197061513987735,0.3353527387117278,0.5153488184493499,0.5677933058140497,0.279360534854933,0.10252872941707658,,0.12541108741432003,0.4154091120260149,0.24083223313007143,0.39884122262989175,0.9489417908493847
2021-04-01,0.9657264864850534,0.4431283820944221,,0.5297229264044447,0.3388263683342459,0.5156070090766489,0.5773590145723387,0.2795007068021997,0.10324600868251313,,0.12841062087498228,0.417452801694823,0.2423785784712746,0.40703409335540003,0.9462861038259198
2021-04-02,0.966038714602828,0.45508560072849985,,0.5369956102928289,0.3425710805617122,0.5159730663059916,0.5868329488242144,0.27915847400926436,0.10392078542304271,,0.1312649465132573,0.42408147097215815,0.24348777327779864,0.4107972148294608,0.9436084862132768
2021-04-03,0.9663307724462378,0.47510047702217245,,0.541894243943294,0.34574906069110173,0.5161341547891217,0.5962915064656952,0.2786986752045389,0.10462181516108293,,0.13390631618243676,0.4349174070418868,0.2441750442860496,0.4106377932434995,0.9408322823252703
2021-04-04,0.9664693979499553,0.47676012228746106,,0.5446391615129782,0.34846549268112836,0.5153475519407351,0.6058026907251784,0.27776995345796385,0.10527577674510354,,0.1361680646524737,0.435759924603852,0.24444752273700693,0.409573977596512,0.937888987234142
2021-04-05,0.9664334103367467,0.4737545488091644,,0.5451934166341977,0.35071895063116026,0.5134891880252503,0.615513630004391,0.2765345381303748,0.10548562837465861,,0.13795117220151787,0.4334347330637257,0.24446874684817912,0.40810343339221034,0.9347168239983447
2021-04-06,0.9661620807254022,0.4668089264018796,,0.5443154029422769,0.3529330148560104,0.5103375779797851,0.6254272022089264,0.2755063679194516,0.10534385397033627,,0.13941007837800862,0.42876888651432815,0.24395434838282032,0.4053911059210704,0.931265037082475
2021-04-07,0.9656937134010004,0.45734092069077187,,0.5421455411351583,0.3546155315038412,0.5065563141474395,0.6355479399456856,0.27467034123370887,0.1049891526175298,,0.1399609276690199,0.42282052264894043,0.2430000982864098,0.40104948357030273,0.9274928160232322
2021-04-08,0.9651348757213282,0.44947621046303166,,0.539042678675511,0.3557793673865401,0.499628430567905,0.6457598846302821,0.27393667336814903,0.10438515934673245,,0.13975118859867655,0.4165103052994773,0.24172290640063207,0.39382462246147587,0.9233722023986647
