time_value,fb-survey_smoothed_wwearing_mask_7d,safegraph_bars_visit_prop,fb-survey_smoothed_wcovid_vaccinated_appointment_or_accept,jhu-csse_confirmed_7dav_incidence_prop,fb-survey_smoothed_whh_cmnty_cli,quidel_covid_ag_smoothed_pct_positive,fb-survey_smoothed_wcovid_vaccinated,doctor-visits_smoothed_adj_cli,jhu-csse_deaths_7dav_incidence_prop,fb-survey_smoothed_wothers_masked_public,google-symptoms_sum_anosmia_ageusia_smoothed_search,safegraph_restaurants_visit_prop,hospital-admissions_smoothed_adj_covid19_from_claims,fb-survey_smoothed_wcli
2020-02-13,,56.49221364280405,,,,,,0.267311,,,,281.5014776999647,0.083607,
2020-02-14,,133.16958018814137,,,,,,0.267311,,,,536.4760109558914,0.083369,
2020-02-15,,188.4821420379402,,,,,,0.267311,,,,502.25713003028477,0.085165,
2020-02-16,,110.10083401381766,,,,,,0.267311,,,,393.61949481817925,0.079438,
2020-02-17,,68.79189719270514,,,,,,0.267311,,,,277.1892797002319,0.077914,
2020-02-18,,62.53808835700467,,,,,,0.267311,,,,252.04329368659268,0.081453,
2020-02-19,,89.15004084934708,,,,,,0.267311,,,,269.34209845003585,0.080838,
2020-02-20,,71.45309244193938,,0.0,,,,0.267311,0.0,,0.10142857142857142,310.138689447802,0.081488,
2020-02-21,,108.44370640629532,,0.0,,,,0.267311,0.0,,0.10142857142857142,423.6019291230338,0.083581,
2020-02-22,,190.9407591325568,,0.0,,,,0.267311,0.0,,0.10142857142857142,521.8521389767888,0.08585,
2020-02-23,,91.81123609858132,,0.0,,,,0.267311,0.0,,0.09999999999999999,378.1816272399289,0.079701,
2020-02-24,,45.65481958169283,,0.0,,,,0.267311,0.0,,0.09999999999999999,248.07547809714276,0.077104,
2020-02-25,,45.65481958169283,,0.0,,,,0.267311,0.0,,0.09857142857142856,207.77234945166109,0.075126,
2020-02-26,,62.82648306615042,,0.0,,,,0.267311,0.0,,0.09714285714285713,275.3681662295743,0.07813,
2020-02-27,,70.18576741663226,,0.0,,,,0.267311,0.0,,0.10142857142857144,326.4743460426332,0.0827,
2020-02-28,,124.01756960997157,,0.0,,,,0.267311,0.0,,0.1,451.5499966377513,0.077946,
2020-02-29,,198.15554528889962,,0.0,,,,0.267311,0.0,,0.09999999999999999,540.415690883628,0.082078,
2020-03-01,,91.30963916338565,,0.0,,,,0.267311,0.0,,0.09857142857142856,385.26984238362957,0.078549,
2020-03-02,,53.15820657500567,,0.0,,,,0.267311,0.0,,0.09714285714285713,256.25419717285865,0.075414,
2020-03-03,,57.31119146367799,,0.0,,,,0.267311,0.0,,0.09857142857142856,269.85700593440737,0.076087,
2020-03-04,,74.89216082572413,,0.0,,,,0.272816,0.0,,0.09857142857142856,278.7410673311362,0.075496,
2020-03-05,,80.01417552175333,,0.0,,,,0.272148,0.0,,0.09714285714285713,317.2483760736789,0.076659,
2020-03-06,,129.1578300377091,,0.0,,,,0.271409,0.0,,0.09571428571428571,435.74136545693415,0.077539,
2020-03-07,,210.2794681964417,,0.0,,,,0.270642,0.0,,0.09285714285714285,514.4891031161355,0.078468,
2020-03-08,,90.67350340267895,,,,,,,,,,354.8527146414722,0.08085,
2020-03-09,,,,0.0,,,,0.269183,0.0,,0.09428571428571429,237.97411360892076,0.07695,
2020-03-10,,54.687562371763654,,0.0,,,,0.268556,0.0,,0.09428571428571429,,0.081627,
